110年09月17日每5秒委託成交統計,,,,,,,
時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
13:06:55,"7,106,449","27,919,430","7,423,109","19,392,961","1,488,279","5,030,864","224,631"
13:07:00,"7,108,597","27,830,876","7,425,531","19,453,612","1,488,857","5,033,048","224,696"
13:07:05,"7,111,135","27,946,669","7,427,952","19,422,190","1,489,325","5,034,698","224,757"
13:07:10,"7,113,733","27,945,856","7,430,599","19,418,824","1,489,857","5,036,560","224,816"
13:07:15,"7,115,617","27,846,753","7,432,695","19,402,935","1,490,570","5,038,568","224,909"
13:07:20,"7,118,028","27,905,538","7,435,202","19,440,694","1,491,030","5,039,964","224,962"
13:07:25,"7,120,629","27,946,474","7,438,244","19,446,557","1,491,465","5,041,709","225,015"
13:07:30,"7,122,913","27,959,086","7,441,029","19,483,016","1,491,884","5,043,028","225,101"
13:07:35,"7,124,856","27,942,158","7,443,124","19,471,249","1,492,280","5,044,075","225,149"
13:07:40,"7,127,104","27,919,199","7,445,449","19,428,770","1,492,710","5,045,491","225,201"
13:07:45,"7,129,343","27,926,103","7,447,870","19,420,619","1,493,142","5,046,791","225,270"
13:07:50,"7,130,920","27,984,236","7,449,825","19,485,599","1,493,501","5,047,970","225,306"
13:07:55,"7,132,455","27,996,382","7,451,420","19,489,744","1,493,912","5,048,929","225,353"
13:08:00,"7,134,230","27,880,282","7,453,128","19,466,099","1,494,291","5,050,275","225,420"
13:08:05,"7,136,178","27,996,971","7,455,015","19,479,373","1,494,709","5,052,308","225,473"
13:08:10,"7,137,753","27,975,789","7,456,705","19,482,712","1,495,409","5,055,539","225,647"
13:08:15,"7,139,474","27,979,367","7,458,487","19,453,576","1,495,957","5,057,778","225,747"
13:08:20,"7,141,183","28,001,723","7,460,123","19,476,680","1,496,542","5,059,454","225,835"
13:08:25,"7,142,698","27,962,051","7,461,831","19,439,613","1,497,061","5,061,115","225,922"
13:08:30,"7,144,209","27,977,363","7,463,363","19,475,952","1,497,463","5,062,116","225,957"
13:08:35,"7,145,822","27,989,575","7,464,889","19,466,545","1,497,891","5,063,761","226,007"
13:08:40,"7,147,158","28,021,318","7,466,405","19,505,090","1,498,262","5,065,406","226,049"
13:08:45,"7,148,672","28,006,325","7,467,910","19,495,755","1,498,705","5,067,148","226,110"
13:08:50,"7,150,367","28,005,692","7,469,780","19,506,512","1,499,195","5,069,162","226,187"
13:08:55,"7,152,005","28,017,324","7,471,547","19,502,219","1,499,635","5,070,366","226,249"
13:09:00,"7,153,989","27,904,609","7,473,358","19,496,645","1,500,036","5,071,912","226,296"
13:09:05,"7,155,644","28,010,973","7,474,690","19,495,125","1,500,582","5,073,336","226,393"
13:09:10,"7,157,539","27,986,976","7,476,721","19,428,699","1,501,158","5,075,618","226,532"
13:09:15,"7,159,305","28,002,387","7,479,141","19,503,908","1,501,519","5,076,655","226,587"
13:09:20,"7,162,018","27,951,850","7,481,365","19,489,667","1,502,120","5,079,392","226,697"
13:09:25,"7,164,227","27,993,681","7,483,875","19,520,650","1,502,683","5,081,013","226,768"
13:09:30,"7,166,781","27,934,266","7,486,398","19,340,093","1,503,426","5,083,255","226,956"
13:09:35,"7,171,096","28,003,308","7,491,116","19,500,939","1,504,076","5,086,942","227,111"
13:09:40,"7,173,491","27,951,998","7,494,139","19,448,605","1,504,717","5,088,733","227,206"
13:09:45,"7,175,807","28,004,685","7,496,534","19,501,696","1,505,123","5,090,251","227,272"
13:09:50,"7,178,195","28,033,736","7,498,830","19,489,519","1,505,562","5,092,000","227,326"
13:09:55,"7,180,117","28,037,763","7,500,674","19,510,351","1,506,165","5,094,728","227,390"
13:10:00,"7,182,038","27,938,978","7,502,883","19,515,508","1,506,649","5,096,159","227,443"
13:10:05,"7,184,166","28,039,709","7,505,362","19,358,077","1,507,309","5,100,248","227,536"
13:10:10,"7,186,440","27,982,473","7,507,951","19,267,869","1,508,085","5,102,748","227,638"
13:10:15,"7,188,491","27,983,432","7,510,038","19,253,172","1,508,854","5,107,011","227,768"
13:10:20,"7,190,048","27,989,316","7,511,754","19,225,405","1,509,377","5,108,804","227,824"
13:10:25,"7,193,257","27,778,038","7,515,460","19,049,022","1,510,181","5,112,576","227,959"
13:10:30,"7,196,635","27,870,177","7,519,043","19,125,100","1,510,835","5,115,759","228,078"
13:10:35,"7,198,646","27,878,437","7,521,263","19,107,325","1,511,710","5,118,792","228,183"
13:10:40,"7,201,415","27,889,890","7,524,431","19,085,648","1,512,351","5,120,979","228,284"
13:10:45,"7,203,670","27,893,167","7,526,893","19,070,274","1,512,895","5,122,529","228,375"
13:10:50,"7,206,179","27,878,180","7,529,789","19,007,799","1,513,657","5,128,511","228,516"
13:10:55,"7,207,898","27,857,236","7,531,906","18,969,295","1,514,093","5,130,445","228,570"
13:11:00,"7,209,858","27,737,573","7,533,783","18,982,234","1,514,637","5,133,420","228,648"
13:11:05,"7,212,016","27,820,619","7,535,444","18,978,075","1,515,177","5,135,562","228,718"
13:11:10,"7,213,914","27,646,031","7,537,406","18,896,338","1,515,910","5,137,792","228,846"
13:11:15,"7,216,639","27,627,807","7,540,340","18,872,068","1,516,497","5,139,327","228,926"
13:11:20,"7,221,423","27,704,878","7,544,656","18,916,361","1,516,959","5,140,834","229,000"
13:11:25,"7,224,094","27,716,330","7,547,580","18,899,348","1,517,592","5,143,642","229,102"
13:11:30,"7,226,389","27,747,342","7,550,241","18,895,624","1,518,262","5,145,759","229,203"
13:11:35,"7,227,929","27,718,240","7,552,065","18,850,788","1,518,824","5,147,440","229,285"
13:11:40,"7,230,061","27,681,291","7,554,505","18,887,159","1,519,280","5,149,070","229,337"
13:11:45,"7,232,448","27,666,934","7,556,905","18,855,923","1,520,154","5,152,155","229,554"
13:11:50,"7,234,170","27,674,831","7,559,076","18,845,689","1,520,654","5,153,507","229,615"
13:11:55,"7,235,674","27,689,042","7,561,021","18,841,261","1,521,099","5,156,238","229,675"
13:12:00,"7,237,006","27,570,471","7,562,686","18,823,338","1,521,483","5,157,574","229,742"
13:12:05,"7,238,899","27,617,759","7,564,623","18,769,773","1,522,287","5,159,734","229,875"
13:12:10,"7,240,593","27,630,384","7,566,273","18,776,677","1,522,735","5,160,878","229,933"
13:12:15,"7,242,545","27,608,733","7,568,128","18,753,935","1,523,347","5,162,836","230,034"
13:12:20,"7,244,680","27,594,807","7,570,420","18,728,470","1,523,817","5,164,325","230,109"
13:12:25,"7,246,280","27,551,884","7,572,387","18,702,269","1,524,422","5,166,063","230,191"
13:12:30,"7,248,279","27,541,878","7,574,539","18,681,840","1,525,266","5,168,926","230,358"
13:12:35,"7,250,235","27,534,752","7,576,551","18,658,757","1,525,805","5,170,327","230,435"
13:12:40,"7,252,015","27,500,305","7,578,333","18,641,982","1,526,432","5,171,888","230,520"
13:12:45,"7,253,990","27,508,087","7,580,383","18,589,032","1,527,024","5,173,382","230,602"
13:12:50,"7,255,909","27,483,129","7,582,624","18,578,387","1,527,566","5,174,746","230,686"
13:12:55,"7,257,383","27,472,183","7,584,451","18,546,823","1,528,090","5,176,736","230,743"
13:13:00,"7,260,386","27,253,014","7,587,350","18,506,013","1,529,871","5,181,789","231,045"
13:13:05,"7,262,749","27,389,461","7,589,914","18,506,679","1,530,557","5,184,323","231,131"
13:13:10,"7,265,159","27,367,364","7,592,499","18,482,888","1,532,032","5,188,831","231,329"
13:13:15,"7,267,060","27,361,749","7,594,555","18,457,680","1,532,667","5,190,412","231,439"
13:13:20,"7,270,088","27,339,177","7,598,018","18,415,351","1,533,477","5,192,972","231,548"
13:13:25,"7,272,859","27,308,713","7,600,919","18,335,690","1,534,003","5,194,338","231,653"
13:13:30,"7,275,506","27,300,984","7,604,522","18,297,925","1,534,616","5,195,981","231,764"
13:13:35,"7,278,619","27,308,229","7,608,220","18,355,250","1,535,368","5,198,285","231,875"
13:13:40,"7,280,840","27,279,345","7,610,551","18,313,879","1,536,036","5,200,225","231,981"
13:13:45,"7,282,567","27,255,306","7,612,456","18,319,892","1,536,675","5,202,817","232,070"
13:13:50,"7,284,832","27,282,124","7,615,166","18,323,171","1,537,321","5,205,150","232,178"
13:13:55,"7,286,387","27,247,159","7,616,902","18,284,093","1,537,944","5,207,199","232,292"
13:14:00,"7,289,206","27,155,617","7,620,316","18,256,894","1,538,681","5,209,487","232,418"
13:14:05,"7,292,036","27,205,614","7,622,860","18,196,826","1,539,334","5,211,652","232,488"
13:14:10,"7,294,456","27,123,952","7,625,621","18,178,912","1,539,962","5,213,806","232,567"
13:14:15,"7,296,764","27,177,572","7,627,839","18,193,539","1,540,542","5,215,865","232,651"
13:14:20,"7,298,757","27,152,981","7,630,039","18,192,029","1,541,172","5,217,760","232,738"
13:14:25,"7,300,629","27,157,796","7,632,147","18,160,719","1,541,887","5,220,051","232,837"
13:14:30,"7,302,373","27,135,800","7,634,064","18,126,476","1,542,474","5,224,663","232,952"
13:14:35,"7,304,348","27,114,305","7,635,981","18,121,244","1,543,221","5,226,690","233,076"
13:14:40,"7,306,924","27,048,909","7,638,752","18,037,432","1,543,952","5,229,983","233,174"
13:14:45,"7,309,291","26,991,054","7,641,635","18,016,591","1,544,798","5,233,369","233,333"
13:14:50,"7,311,509","27,097,299","7,644,211","18,083,069","1,545,254","5,235,041","233,388"
13:14:55,"7,313,114","27,033,975","7,645,969","18,057,885","1,545,873","5,236,807","233,475"
13:15:00,"7,315,007","26,938,015","7,647,898","18,041,799","1,546,513","5,239,155","233,595"
13:15:05,"7,318,581","26,985,591","7,651,124","18,002,626","1,547,343","5,240,911","233,747"
13:15:10,"7,320,970","26,986,070","7,653,585","17,981,252","1,548,129","5,243,461","233,847"
13:15:15,"7,324,032","26,906,919","7,656,483","17,839,007","1,549,593","5,248,500","234,108"
13:15:20,"7,327,290","26,936,768","7,659,481","17,907,065","1,550,124","5,252,074","234,216"
13:15:25,"7,329,200","26,911,441","7,661,488","17,891,415","1,550,706","5,255,635","234,293"
13:15:30,"7,331,360","26,902,483","7,663,320","17,876,035","1,551,308","5,258,130","234,358"
13:15:35,"7,333,010","26,886,569","7,664,804","17,828,523","1,551,992","5,261,099","234,446"
13:15:40,"7,334,939","26,877,702","7,667,000","17,835,458","1,552,560","5,263,325","234,541"
13:15:45,"7,336,453","26,808,447","7,668,947","17,810,003","1,553,102","5,265,453","234,617"
13:15:50,"7,338,218","26,809,768","7,671,138","17,761,092","1,553,993","5,268,288","234,771"
13:15:55,"7,342,489","26,784,833","7,675,991","17,764,731","1,554,858","5,274,487","234,934"
13:16:00,"7,344,472","26,700,440","7,677,917","17,741,707","1,555,405","5,276,026","235,000"
13:16:05,"7,346,638","26,787,018","7,680,009","17,748,925","1,556,164","5,278,023","235,135"
13:16:10,"7,348,535","26,777,915","7,681,893","17,737,389","1,556,796","5,280,344","235,213"
13:16:15,"7,350,521","26,793,382","7,684,102","17,752,403","1,557,315","5,282,116","235,290"
13:16:20,"7,352,446","26,787,099","7,686,193","17,725,688","1,557,832","5,283,377","235,349"
13:16:25,"7,354,224","26,772,402","7,687,726","17,729,343","1,558,374","5,285,040","235,427"
13:16:30,"7,355,598","26,814,938","7,689,003","17,751,274","1,558,824","5,286,256","235,477"
13:16:35,"7,357,171","26,760,923","7,690,265","17,721,193","1,559,386","5,287,676","235,540"
13:16:40,"7,359,239","26,805,257","7,692,257","17,725,894","1,560,020","5,290,201","235,644"
13:16:45,"7,361,240","26,777,797","7,694,326","17,729,105","1,560,784","5,293,144","235,752"
13:16:50,"7,363,086","26,770,694","7,696,361","17,698,459","1,561,405","5,295,142","235,822"
13:16:55,"7,365,216","26,798,800","7,698,627","17,766,296","1,561,972","5,296,546","235,896"
13:17:00,"7,366,834","26,715,537","7,700,196","17,751,115","1,562,461","5,297,973","235,950"
13:17:05,"7,369,031","26,800,979","7,702,063","17,744,846","1,563,019","5,299,348","236,019"
13:17:10,"7,371,166","26,787,625","7,703,996","17,757,121","1,563,679","5,301,173","236,102"
13:17:15,"7,373,082","26,782,395","7,706,002","17,761,004","1,564,284","5,302,650","236,161"
13:17:20,"7,374,973","26,807,707","7,707,771","17,745,847","1,564,887","5,304,799","236,251"
13:17:25,"7,376,950","26,802,738","7,709,521","17,755,438","1,565,596","5,306,633","236,335"
13:17:30,"7,378,670","26,812,246","7,711,480","17,769,379","1,566,204","5,308,975","236,404"
13:17:35,"7,380,939","26,801,998","7,713,446","17,714,722","1,566,789","5,311,885","236,478"
13:17:40,"7,383,045","26,766,224","7,715,372","17,729,560","1,567,356","5,313,474","236,553"
13:17:45,"7,384,984","26,814,094","7,717,659","17,740,992","1,568,033","5,316,001","236,652"
13:17:50,"7,386,839","26,802,706","7,719,589","17,722,920","1,568,615","5,317,881","236,746"
13:17:55,"7,388,786","26,811,476","7,721,765","17,721,772","1,569,258","5,321,522","236,846"
13:18:00,"7,391,426","26,621,653","7,724,425","17,602,278","1,570,025","5,325,093","236,944"
13:18:05,"7,393,969","26,839,610","7,726,731","17,734,783","1,570,593","5,327,206","237,022"
13:18:10,"7,395,596","26,832,102","7,728,455","17,743,133","1,571,380","5,329,670","237,120"
13:18:15,"7,398,294","26,680,127","7,730,660","17,644,441","1,572,081","5,332,266","237,225"
13:18:20,"7,401,444","26,826,426","7,734,213","17,711,169","1,572,890","5,334,009","237,370"
13:18:25,"7,404,214","26,844,884","7,736,995","17,741,708","1,573,494","5,335,575","237,440"
13:18:30,"7,407,343","26,775,001","7,740,243","17,724,539","1,574,675","5,340,246","237,660"
13:18:35,"7,409,746","26,852,499","7,742,890","17,762,451","1,575,361","5,342,259","237,740"
13:18:40,"7,412,734","26,817,861","7,745,619","17,746,931","1,575,928","5,344,501","237,815"
13:18:45,"7,415,389","26,839,716","7,748,460","17,726,269","1,576,581","5,346,740","237,915"
13:18:50,"7,416,926","26,901,064","7,750,149","17,797,349","1,577,158","5,348,490","237,971"
13:18:55,"7,418,513","26,890,189","7,751,686","17,789,426","1,577,702","5,350,986","238,032"
13:19:00,"7,419,928","26,820,368","7,753,085","17,802,886","1,578,275","5,353,771","238,088"
13:19:05,"7,421,860","26,863,332","7,754,880","17,782,504","1,578,944","5,357,043","238,185"
13:19:10,"7,424,194","26,868,243","7,757,239","17,773,479","1,579,550","5,358,892","238,265"
13:19:15,"7,426,671","26,883,413","7,759,529","17,786,160","1,581,995","5,365,717","238,927"
13:19:20,"7,429,107","26,882,478","7,762,059","17,761,479","1,583,045","5,369,793","239,097"
13:19:25,"7,431,195","26,856,821","7,764,251","17,757,003","1,583,690","5,372,663","239,184"
13:19:30,"7,433,379","26,879,626","7,766,350","17,770,911","1,584,543","5,375,279","239,340"
13:19:35,"7,435,672","26,847,536","7,768,793","17,692,648","1,585,242","5,377,628","239,429"
13:19:40,"7,438,217","26,729,450","7,771,590","17,673,768","1,586,360","5,380,676","239,612"
13:19:45,"7,440,514","26,872,928","7,774,151","17,759,455","1,586,999","5,382,707","239,692"
13:19:50,"7,442,615","26,867,143","7,776,299","17,790,521","1,587,610","5,384,790","239,823"
13:19:55,"7,444,514","26,871,066","7,778,615","17,768,453","1,588,484","5,386,873","239,948"
13:20:00,"7,446,612","26,787,791","7,780,972","17,808,812","1,589,192","5,389,973","240,071"
13:20:05,"7,450,080","26,883,582","7,785,536","17,651,010","1,590,109","5,394,571","240,274"
13:20:10,"7,453,592","26,837,097","7,789,814","17,585,909","1,591,455","5,398,846","240,474"
13:20:15,"7,455,848","26,810,872","7,792,636","17,505,925","1,592,491","5,402,630","240,637"
13:20:20,"7,458,724","26,750,152","7,796,337","17,507,524","1,593,177","5,405,634","240,728"
13:20:25,"7,461,639","26,765,887","7,799,879","17,553,291","1,593,884","5,408,669","240,841"
13:20:30,"7,464,017","26,845,200","7,802,409","17,588,943","1,594,557","5,410,680","240,915"
13:20:35,"7,466,389","26,868,624","7,804,721","17,620,989","1,595,214","5,412,495","240,986"
13:20:40,"7,468,956","26,826,872","7,807,187","17,669,917","1,595,899","5,414,422","241,113"
13:20:45,"7,470,999","26,883,872","7,809,500","17,682,167","1,596,854","5,417,473","241,296"
13:20:50,"7,473,761","26,790,929","7,812,361","17,633,205","1,597,877","5,420,576","241,528"
13:20:55,"7,476,106","26,871,047","7,815,028","17,676,451","1,598,738","5,423,857","241,657"
13:21:00,"7,478,716","26,694,399","7,817,731","17,653,122","1,599,453","5,425,933","241,753"
13:21:05,"7,481,365","26,880,761","7,820,557","17,690,640","1,600,149","5,427,847","241,852"
13:21:10,"7,485,229","26,813,184","7,824,539","17,610,618","1,600,861","5,431,724","241,978"
13:21:15,"7,487,520","26,709,478","7,827,007","17,609,804","1,601,467","5,434,517","242,051"
13:21:20,"7,490,127","26,863,864","7,829,754","17,638,535","1,602,353","5,437,431","242,155"
13:21:25,"7,492,596","26,825,207","7,832,583","17,670,066","1,603,208","5,439,743","242,297"
13:21:30,"7,494,991","26,853,840","7,835,119","17,683,349","1,604,025","5,442,405","242,402"
13:21:35,"7,497,293","26,860,906","7,837,406","17,671,906","1,604,724","5,444,588","242,501"
13:21:40,"7,501,127","26,797,561","7,841,519","17,673,787","1,605,691","5,447,843","242,654"
13:21:45,"7,503,214","26,869,076","7,843,883","17,682,404","1,606,353","5,449,725","242,727"
13:21:50,"7,505,964","26,852,358","7,846,873","17,657,770","1,607,016","5,451,552","242,811"
13:21:55,"7,508,514","26,854,413","7,849,727","17,695,674","1,607,972","5,454,347","242,928"
13:22:00,"7,510,590","26,788,686","7,851,899","17,686,353","1,608,632","5,456,704","243,012"
13:22:05,"7,513,415","26,891,246","7,854,521","17,698,211","1,609,601","5,459,413","243,142"
13:22:10,"7,515,950","26,829,913","7,857,408","17,659,052","1,610,430","5,462,507","243,274"
13:22:15,"7,518,556","26,871,157","7,860,141","17,682,694","1,611,287","5,465,359","243,387"
13:22:20,"7,520,989","26,866,789","7,862,935","17,659,002","1,612,219","5,469,479","243,549"
13:22:25,"7,523,376","26,877,726","7,865,764","17,666,225","1,613,070","5,472,091","243,658"
13:22:30,"7,525,718","26,905,669","7,868,559","17,666,076","1,613,829","5,474,525","243,795"
13:22:35,"7,528,819","26,911,917","7,872,067","17,691,029","1,614,806","5,477,625","243,924"
13:22:40,"7,531,889","26,913,933","7,875,196","17,720,990","1,615,715","5,480,753","244,085"
13:22:45,"7,534,328","26,881,887","7,877,837","17,719,230","1,616,514","5,483,038","244,207"
13:22:50,"7,536,580","26,888,133","7,880,533","17,703,550","1,617,519","5,486,289","244,410"
13:22:55,"7,539,174","26,952,497","7,883,571","17,728,411","1,618,542","5,488,633","244,565"
13:23:00,"7,541,802","26,829,453","7,886,313","17,722,188","1,619,489","5,491,235","244,684"
13:23:05,"7,545,392","26,895,229","7,890,122","17,688,741","1,620,576","5,494,640","244,842"
